observation_id,flight_id,item_id,source_image_id,reference_image_id,consumption_estimate_pct
OBS-01-chicken_rice_vegetables-181,FRA-HND-2026-07-04-GE101,chicken_rice_vegetables,IMG-01-181,REF-chicken_rice_vegetables-01,97
OBS-01-chicken_rice_vegetables-182,FRA-HND-2026-07-04-GE101,chicken_rice_vegetables,IMG-01-182,REF-chicken_rice_vegetables-01,69
OBS-01-chicken_rice_vegetables-183,FRA-HND-2026-07-04-GE101,chicken_rice_vegetables,IMG-01-183,REF-chicken_rice_vegetables-01,67
OBS-01-chicken_rice_vegetables-184,FRA-HND-2026-07-04-GE101,chicken_rice_vegetables,IMG-01-184,REF-chicken_rice_vegetables-01,93
OBS-01-chicken_rice_vegetables-185,FRA-HND-2026-07-04-GE101,chicken_rice_vegetables,IMG-01-185,REF-chicken_rice_vegetables-01,71
OBS-01-chicken_rice_vegetables-186,FRA-HND-2026-07-04-GE101,chicken_rice_vegetables,IMG-01-186,REF-chicken_rice_vegetables-01,89
OBS-01-chicken_rice_vegetables-187,FRA-HND-2026-07-04-GE101,chicken_rice_vegetables,IMG-01-187,REF-chicken_rice_vegetables-01,62
OBS-01-chicken_rice_vegetables-188,FRA-HND-2026-07-04-GE101,chicken_rice_vegetables,IMG-01-188,REF-chicken_rice_vegetables-01,97
OBS-01-chicken_rice_vegetables-189,FRA-HND-2026-07-04-GE101,chicken_rice_vegetables,IMG-01-189,REF-chicken_rice_vegetables-01,75
OBS-01-chicken_rice_vegetables-190,FRA-HND-2026-07-04-GE101,chicken_rice_vegetables,IMG-01-190,REF-chicken_rice_vegetables-01,83
OBS-01-chicken_rice_vegetables-191,FRA-HND-2026-07-04-GE101,chicken_rice_vegetables,IMG-01-191,REF-chicken_rice_vegetables-01,79
OBS-01-chicken_rice_vegetables-192,FRA-HND-2026-07-04-GE101,chicken_rice_vegetables,IMG-01-192,REF-chicken_rice_vegetables-01,91
OBS-01-chicken_rice_vegetables-193,FRA-HND-2026-07-04-GE101,chicken_rice_vegetables,IMG-01-193,REF-chicken_rice_vegetables-01,96
OBS-01-chicken_rice_vegetables-194,FRA-HND-2026-07-04-GE101,chicken_rice_vegetables,IMG-01-194,REF-chicken_rice_vegetables-01,92
OBS-01-chicken_rice_vegetables-195,FRA-HND-2026-07-04-GE101,chicken_rice_vegetables,IMG-01-195,REF-chicken_rice_vegetables-01,85
OBS-01-chicken_rice_vegetables-196,FRA-HND-2026-07-04-GE101,chicken_rice_vegetables,IMG-01-196,REF-chicken_rice_vegetables-01,89
OBS-01-chicken_rice_vegetables-197,FRA-HND-2026-07-04-GE101,chicken_rice_vegetables,IMG-01-197,REF-chicken_rice_vegetables-01,91
OBS-01-chicken_rice_vegetables-198,FRA-HND-2026-07-04-GE101,chicken_rice_vegetables,IMG-01-198,REF-chicken_rice_vegetables-01,94
OBS-01-chicken_rice_vegetables-199,FRA-HND-2026-07-04-GE101,chicken_rice_vegetables,IMG-01-199,REF-chicken_rice_vegetables-01,97
OBS-01-chicken_rice_vegetables-200,FRA-HND-2026-07-04-GE101,chicken_rice_vegetables,IMG-01-200,REF-chicken_rice_vegetables-01,74
OBS-01-chicken_rice_vegetables-201,FRA-HND-2026-07-04-GE101,chicken_rice_vegetables,IMG-01-201,REF-chicken_rice_vegetables-01,86
OBS-01-chicken_rice_vegetables-202,FRA-HND-2026-07-04-GE101,chicken_rice_vegetables,IMG-01-202,REF-chicken_rice_vegetables-01,86
OBS-01-chicken_rice_vegetables-203,FRA-HND-2026-07-04-GE101,chicken_rice_vegetables,IMG-01-203,REF-chicken_rice_vegetables-01,81
OBS-01-chicken_rice_vegetables-204,FRA-HND-2026-07-04-GE101,chicken_rice_vegetables,IMG-01-204,REF-chicken_rice_vegetables-01,69
OBS-01-chicken_rice_vegetables-205,FRA-HND-2026-07-04-GE101,chicken_rice_vegetables,IMG-01-205,REF-chicken_rice_vegetables-01,69
OBS-01-chicken_rice_vegetables-206,FRA-HND-2026-07-04-GE101,chicken_rice_vegetables,IMG-01-206,REF-chicken_rice_vegetables-01,94
OBS-01-chicken_rice_vegetables-207,FRA-HND-2026-07-04-GE101,chicken_rice_vegetables,IMG-01-207,REF-chicken_rice_vegetables-01,95
OBS-01-chicken_rice_vegetables-208,FRA-HND-2026-07-04-GE101,chicken_rice_vegetables,IMG-01-208,REF-chicken_rice_vegetables-01,74
OBS-01-chicken_rice_vegetables-209,FRA-HND-2026-07-04-GE101,chicken_rice_vegetables,IMG-01-209,REF-chicken_rice_vegetables-01,80
OBS-01-chicken_rice_vegetables-210,FRA-HND-2026-07-04-GE101,chicken_rice_vegetables,IMG-01-210,REF-chicken_rice_vegetables-01,90
OBS-01-chicken_rice_vegetables-211,FRA-HND-2026-07-04-GE101,chicken_rice_vegetables,IMG-01-211,REF-chicken_rice_vegetables-01,89
OBS-01-chicken_rice_vegetables-212,FRA-HND-2026-07-04-GE101,chicken_rice_vegetables,IMG-01-212,REF-chicken_rice_vegetables-01,90
OBS-01-chicken_rice_vegetables-213,FRA-HND-2026-07-04-GE101,chicken_rice_vegetables,IMG-01-213,REF-chicken_rice_vegetables-01,92
OBS-01-chicken_rice_vegetables-214,FRA-HND-2026-07-04-GE101,chicken_rice_vegetables,IMG-01-214,REF-chicken_rice_vegetables-01,89
OBS-01-chicken_rice_vegetables-215,FRA-HND-2026-07-04-GE101,chicken_rice_vegetables,IMG-01-215,REF-chicken_rice_vegetables-01,94
OBS-01-chicken_rice_vegetables-216,FRA-HND-2026-07-04-GE101,chicken_rice_vegetables,IMG-01-216,REF-chicken_rice_vegetables-01,95
OBS-01-chicken_rice_vegetables-217,FRA-HND-2026-07-04-GE101,chicken_rice_vegetables,IMG-01-217,REF-chicken_rice_vegetables-01,80
OBS-01-chicken_rice_vegetables-218,FRA-HND-2026-07-04-GE101,chicken_rice_vegetables,IMG-01-218,REF-chicken_rice_vegetables-01,88
OBS-01-chicken_rice_vegetables-219,FRA-HND-2026-07-04-GE101,chicken_rice_vegetables,IMG-01-219,REF-chicken_rice_vegetables-01,87
OBS-01-chicken_rice_vegetables-220,FRA-HND-2026-07-04-GE101,chicken_rice_vegetables,IMG-01-220,REF-chicken_rice_vegetables-01,87
OBS-01-chicken_rice_vegetables-221,FRA-HND-2026-07-04-GE101,chicken_rice_vegetables,IMG-01-221,REF-chicken_rice_vegetables-01,79
OBS-01-chicken_rice_vegetables-222,FRA-HND-2026-07-04-GE101,chicken_rice_vegetables,IMG-01-222,REF-chicken_rice_vegetables-01,85
OBS-01-chicken_rice_vegetables-223,FRA-HND-2026-07-04-GE101,chicken_rice_vegetables,IMG-01-223,REF-chicken_rice_vegetables-01,78
OBS-01-chicken_rice_vegetables-224,FRA-HND-2026-07-04-GE101,chicken_rice_vegetables,IMG-01-224,REF-chicken_rice_vegetables-01,73
OBS-01-chicken_rice_vegetables-225,FRA-HND-2026-07-04-GE101,chicken_rice_vegetables,IMG-01-225,REF-chicken_rice_vegetables-01,97
OBS-01-chicken_rice_vegetables-226,FRA-HND-2026-07-04-GE101,chicken_rice_vegetables,IMG-01-226,REF-chicken_rice_vegetables-01,91
OBS-01-chicken_rice_vegetables-227,FRA-HND-2026-07-04-GE101,chicken_rice_vegetables,IMG-01-227,REF-chicken_rice_vegetables-01,92
OBS-01-chicken_rice_vegetables-228,FRA-HND-2026-07-04-GE101,chicken_rice_vegetables,IMG-01-228,REF-chicken_rice_vegetables-01,88
OBS-01-chicken_rice_vegetables-229,FRA-HND-2026-07-04-GE101,chicken_rice_vegetables,IMG-01-229,REF-chicken_rice_vegetables-01,86
OBS-01-chicken_rice_vegetables-230,FRA-HND-2026-07-04-GE101,chicken_rice_vegetables,IMG-01-230,REF-chicken_rice_vegetables-01,99
OBS-01-chicken_rice_vegetables-231,FRA-HND-2026-07-04-GE101,chicken_rice_vegetables,IMG-01-231,REF-chicken_rice_vegetables-01,81
OBS-01-chicken_rice_vegetables-232,FRA-HND-2026-07-04-GE101,chicken_rice_vegetables,IMG-01-232,REF-chicken_rice_vegetables-01,97
OBS-01-chicken_rice_vegetables-233,FRA-HND-2026-07-04-GE101,chicken_rice_vegetables,IMG-01-233,REF-chicken_rice_vegetables-01,98
OBS-01-chicken_rice_vegetables-234,FRA-HND-2026-07-04-GE101,chicken_rice_vegetables,IMG-01-234,REF-chicken_rice_vegetables-01,83
OBS-01-chicken_rice_vegetables-235,FRA-HND-2026-07-04-GE101,chicken_rice_vegetables,IMG-01-235,REF-chicken_rice_vegetables-01,83
OBS-01-chicken_rice_vegetables-236,FRA-HND-2026-07-04-GE101,chicken_rice_vegetables,IMG-01-236,REF-chicken_rice_vegetables-01,87
OBS-01-chicken_rice_vegetables-237,FRA-HND-2026-07-04-GE101,chicken_rice_vegetables,IMG-01-237,REF-chicken_rice_vegetables-01,97
OBS-01-chicken_rice_vegetables-238,FRA-HND-2026-07-04-GE101,chicken_rice_vegetables,IMG-01-238,REF-chicken_rice_vegetables-01,81
OBS-01-chicken_rice_vegetables-239,FRA-HND-2026-07-04-GE101,chicken_rice_vegetables,IMG-01-239,REF-chicken_rice_vegetables-01,57
OBS-01-chicken_rice_vegetables-240,FRA-HND-2026-07-04-GE101,chicken_rice_vegetables,IMG-01-240,REF-chicken_rice_vegetables-01,73
OBS-01-chicken_rice_vegetables-241,FRA-HND-2026-07-04-GE101,chicken_rice_vegetables,IMG-01-241,REF-chicken_rice_vegetables-01,87
OBS-01-chicken_rice_vegetables-242,FRA-HND-2026-07-04-GE101,chicken_rice_vegetables,IMG-01-242,REF-chicken_rice_vegetables-01,97
OBS-01-chicken_rice_vegetables-243,FRA-HND-2026-07-04-GE101,chicken_rice_vegetables,IMG-01-243,REF-chicken_rice_vegetables-01,72
OBS-01-chicken_rice_vegetables-244,FRA-HND-2026-07-04-GE101,chicken_rice_vegetables,IMG-01-244,REF-chicken_rice_vegetables-01,99
OBS-01-chicken_rice_vegetables-245,FRA-HND-2026-07-04-GE101,chicken_rice_vegetables,IMG-01-245,REF-chicken_rice_vegetables-01,92
OBS-01-chicken_rice_vegetables-246,FRA-HND-2026-07-04-GE101,chicken_rice_vegetables,IMG-01-246,REF-chicken_rice_vegetables-01,82
OBS-01-chicken_rice_vegetables-247,FRA-HND-2026-07-04-GE101,chicken_rice_vegetables,IMG-01-247,REF-chicken_rice_vegetables-01,87
OBS-01-chicken_rice_vegetables-248,FRA-HND-2026-07-04-GE101,chicken_rice_vegetables,IMG-01-248,REF-chicken_rice_vegetables-01,76
OBS-01-chicken_rice_vegetables-249,FRA-HND-2026-07-04-GE101,chicken_rice_vegetables,IMG-01-249,REF-chicken_rice_vegetables-01,85
OBS-01-chicken_rice_vegetables-250,FRA-HND-2026-07-04-GE101,chicken_rice_vegetables,IMG-01-250,REF-chicken_rice_vegetables-01,81
OBS-01-chicken_rice_vegetables-251,FRA-HND-2026-07-04-GE101,chicken_rice_vegetables,IMG-01-251,REF-chicken_rice_vegetables-01,100
OBS-01-chicken_rice_vegetables-252,FRA-HND-2026-07-04-GE101,chicken_rice_vegetables,IMG-01-252,REF-chicken_rice_vegetables-01,67
OBS-01-chicken_rice_vegetables-253,FRA-HND-2026-07-04-GE101,chicken_rice_vegetables,IMG-01-253,REF-chicken_rice_vegetables-01,79
OBS-01-chicken_rice_vegetables-254,FRA-HND-2026-07-04-GE101,chicken_rice_vegetables,IMG-01-254,REF-chicken_rice_vegetables-01,77
OBS-01-chicken_rice_vegetables-255,FRA-HND-2026-07-04-GE101,chicken_rice_vegetables,IMG-01-255,REF-chicken_rice_vegetables-01,90
OBS-01-chicken_rice_vegetables-256,FRA-HND-2026-07-04-GE101,chicken_rice_vegetables,IMG-01-256,REF-chicken_rice_vegetables-01,98
OBS-01-chicken_rice_vegetables-257,FRA-HND-2026-07-04-GE101,chicken_rice_vegetables,IMG-01-257,REF-chicken_rice_vegetables-01,95
OBS-01-chicken_rice_vegetables-258,FRA-HND-2026-07-04-GE101,chicken_rice_vegetables,IMG-01-258,REF-chicken_rice_vegetables-01,81
OBS-01-chicken_rice_vegetables-259,FRA-HND-2026-07-04-GE101,chicken_rice_vegetables,IMG-01-259,REF-chicken_rice_vegetables-01,87
OBS-01-chicken_rice_vegetables-260,FRA-HND-2026-07-04-GE101,chicken_rice_vegetables,IMG-01-260,REF-chicken_rice_vegetables-01,95
OBS-01-chicken_rice_vegetables-261,FRA-HND-2026-07-04-GE101,chicken_rice_vegetables,IMG-01-261,REF-chicken_rice_vegetables-01,69
OBS-01-chicken_rice_vegetables-262,FRA-HND-2026-07-04-GE101,chicken_rice_vegetables,IMG-01-262,REF-chicken_rice_vegetables-01,74
OBS-01-chicken_rice_vegetables-263,FRA-HND-2026-07-04-GE101,chicken_rice_vegetables,IMG-01-263,REF-chicken_rice_vegetables-01,79
OBS-01-chicken_rice_vegetables-264,FRA-HND-2026-07-04-GE101,chicken_rice_vegetables,IMG-01-264,REF-chicken_rice_vegetables-01,76
OBS-01-chicken_rice_vegetables-265,FRA-HND-2026-07-04-GE101,chicken_rice_vegetables,IMG-01-265,REF-chicken_rice_vegetables-01,70
OBS-01-chicken_rice_vegetables-266,FRA-HND-2026-07-04-GE101,chicken_rice_vegetables,IMG-01-266,REF-chicken_rice_vegetables-01,74
OBS-01-chicken_rice_vegetables-267,FRA-HND-2026-07-04-GE101,chicken_rice_vegetables,IMG-01-267,REF-chicken_rice_vegetables-01,71
OBS-01-chicken_rice_vegetables-268,FRA-HND-2026-07-04-GE101,chicken_rice_vegetables,IMG-01-268,REF-chicken_rice_vegetables-01,83
OBS-01-chicken_rice_vegetables-269,FRA-HND-2026-07-04-GE101,chicken_rice_vegetables,IMG-01-269,REF-chicken_rice_vegetables-01,84
OBS-01-chicken_rice_vegetables-270,FRA-HND-2026-07-04-GE101,chicken_rice_vegetables,IMG-01-270,REF-chicken_rice_vegetables-01,92
OBS-01-chicken_rice_vegetables-271,FRA-HND-2026-07-04-GE101,chicken_rice_vegetables,IMG-01-271,REF-chicken_rice_vegetables-01,81
OBS-01-chicken_rice_vegetables-272,FRA-HND-2026-07-04-GE101,chicken_rice_vegetables,IMG-01-272,REF-chicken_rice_vegetables-01,76
OBS-01-chicken_rice_vegetables-273,FRA-HND-2026-07-04-GE101,chicken_rice_vegetables,IMG-01-273,REF-chicken_rice_vegetables-01,95
OBS-01-chicken_rice_vegetables-274,FRA-HND-2026-07-04-GE101,chicken_rice_vegetables,IMG-01-274,REF-chicken_rice_vegetables-01,83
OBS-01-chicken_rice_vegetables-275,FRA-HND-2026-07-04-GE101,chicken_rice_vegetables,IMG-01-275,REF-chicken_rice_vegetables-01,93
OBS-01-chicken_rice_vegetables-276,FRA-HND-2026-07-04-GE101,chicken_rice_vegetables,IMG-01-276,REF-chicken_rice_vegetables-01,86
OBS-01-chicken_rice_vegetables-277,FRA-HND-2026-07-04-GE101,chicken_rice_vegetables,IMG-01-277,REF-chicken_rice_vegetables-01,66
OBS-01-chicken_rice_vegetables-278,FRA-HND-2026-07-04-GE101,chicken_rice_vegetables,IMG-01-278,REF-chicken_rice_vegetables-01,94
OBS-01-chicken_rice_vegetables-279,FRA-HND-2026-07-04-GE101,chicken_rice_vegetables,IMG-01-279,REF-chicken_rice_vegetables-01,81
OBS-01-chicken_rice_vegetables-280,FRA-HND-2026-07-04-GE101,chicken_rice_vegetables,IMG-01-280,REF-chicken_rice_vegetables-01,97
OBS-01-chicken_rice_vegetables-281,FRA-HND-2026-07-04-GE101,chicken_rice_vegetables,IMG-01-281,REF-chicken_rice_vegetables-01,70
OBS-01-chicken_rice_vegetables-282,FRA-HND-2026-07-04-GE101,chicken_rice_vegetables,IMG-01-282,REF-chicken_rice_vegetables-01,74
OBS-01-chicken_rice_vegetables-283,FRA-HND-2026-07-04-GE101,chicken_rice_vegetables,IMG-01-283,REF-chicken_rice_vegetables-01,88
OBS-01-chicken_rice_vegetables-284,FRA-HND-2026-07-04-GE101,chicken_rice_vegetables,IMG-01-284,REF-chicken_rice_vegetables-01,89
OBS-01-chicken_rice_vegetables-285,FRA-HND-2026-07-04-GE101,chicken_rice_vegetables,IMG-01-285,REF-chicken_rice_vegetables-01,82
OBS-01-chicken_rice_vegetables-286,FRA-HND-2026-07-04-GE101,chicken_rice_vegetables,IMG-01-286,REF-chicken_rice_vegetables-01,90
OBS-01-chicken_rice_vegetables-287,FRA-HND-2026-07-04-GE101,chicken_rice_vegetables,IMG-01-287,REF-chicken_rice_vegetables-01,94
OBS-01-chicken_rice_vegetables-288,FRA-HND-2026-07-04-GE101,chicken_rice_vegetables,IMG-01-288,REF-chicken_rice_vegetables-01,84
OBS-01-chicken_rice_vegetables-289,FRA-HND-2026-07-04-GE101,chicken_rice_vegetables,IMG-01-289,REF-chicken_rice_vegetables-01,71
OBS-01-chicken_rice_vegetables-290,FRA-HND-2026-07-04-GE101,chicken_rice_vegetables,IMG-01-290,REF-chicken_rice_vegetables-01,86
OBS-01-chicken_rice_vegetables-291,FRA-HND-2026-07-04-GE101,chicken_rice_vegetables,IMG-01-291,REF-chicken_rice_vegetables-01,89
OBS-01-chicken_rice_vegetables-292,FRA-HND-2026-07-04-GE101,chicken_rice_vegetables,IMG-01-292,REF-chicken_rice_vegetables-01,97
OBS-01-chicken_rice_vegetables-293,FRA-HND-2026-07-04-GE101,chicken_rice_vegetables,IMG-01-293,REF-chicken_rice_vegetables-01,73
OBS-01-chicken_rice_vegetables-294,FRA-HND-2026-07-04-GE101,chicken_rice_vegetables,IMG-01-294,REF-chicken_rice_vegetables-01,71
OBS-01-chicken_rice_vegetables-295,FRA-HND-2026-07-04-GE101,chicken_rice_vegetables,IMG-01-295,REF-chicken_rice_vegetables-01,78
OBS-01-chicken_rice_vegetables-296,FRA-HND-2026-07-04-GE101,chicken_rice_vegetables,IMG-01-296,REF-chicken_rice_vegetables-01,91
OBS-01-chicken_rice_vegetables-297,FRA-HND-2026-07-04-GE101,chicken_rice_vegetables,IMG-01-297,REF-chicken_rice_vegetables-01,86
OBS-01-chicken_rice_vegetables-298,FRA-HND-2026-07-04-GE101,chicken_rice_vegetables,IMG-01-298,REF-chicken_rice_vegetables-01,88
OBS-01-chicken_rice_vegetables-299,FRA-HND-2026-07-04-GE101,chicken_rice_vegetables,IMG-01-299,REF-chicken_rice_vegetables-01,99
OBS-01-chicken_rice_vegetables-300,FRA-HND-2026-07-04-GE101,chicken_rice_vegetables,IMG-01-300,REF-chicken_rice_vegetables-01,89
OBS-01-fish_rice_vegetables-001,FRA-HND-2026-07-04-GE101,fish_rice_vegetables,IMG-01-001,REF-fish_rice_vegetables-01,18
OBS-01-fish_rice_vegetables-002,FRA-HND-2026-07-04-GE101,fish_rice_vegetables,IMG-01-002,REF-fish_rice_vegetables-01,47
OBS-01-fish_rice_vegetables-003,FRA-HND-2026-07-04-GE101,fish_rice_vegetables,IMG-01-003,REF-fish_rice_vegetables-01,11
OBS-01-fish_rice_vegetables-004,FRA-HND-2026-07-04-GE101,fish_rice_vegetables,IMG-01-004,REF-fish_rice_vegetables-01,20
OBS-01-fish_rice_vegetables-005,FRA-HND-2026-07-04-GE101,fish_rice_vegetables,IMG-01-005,REF-fish_rice_vegetables-01,34
OBS-01-fish_rice_vegetables-006,FRA-HND-2026-07-04-GE101,fish_rice_vegetables,IMG-01-006,REF-fish_rice_vegetables-01,24
OBS-01-fish_rice_vegetables-007,FRA-HND-2026-07-04-GE101,fish_rice_vegetables,IMG-01-007,REF-fish_rice_vegetables-01,40
OBS-01-fish_rice_vegetables-008,FRA-HND-2026-07-04-GE101,fish_rice_vegetables,IMG-01-008,REF-fish_rice_vegetables-01,60
OBS-01-fish_rice_vegetables-009,FRA-HND-2026-07-04-GE101,fish_rice_vegetables,IMG-01-009,REF-fish_rice_vegetables-01,28
OBS-01-fish_rice_vegetables-010,FRA-HND-2026-07-04-GE101,fish_rice_vegetables,IMG-01-010,REF-fish_rice_vegetables-01,47
OBS-01-fish_rice_vegetables-011,FRA-HND-2026-07-04-GE101,fish_rice_vegetables,IMG-01-011,REF-fish_rice_vegetables-01,31
OBS-01-fish_rice_vegetables-012,FRA-HND-2026-07-04-GE101,fish_rice_vegetables,IMG-01-012,REF-fish_rice_vegetables-01,21
OBS-01-fish_rice_vegetables-013,FRA-HND-2026-07-04-GE101,fish_rice_vegetables,IMG-01-013,REF-fish_rice_vegetables-01,50
OBS-01-fish_rice_vegetables-014,FRA-HND-2026-07-04-GE101,fish_rice_vegetables,IMG-01-014,REF-fish_rice_vegetables-01,54
OBS-01-fish_rice_vegetables-015,FRA-HND-2026-07-04-GE101,fish_rice_vegetables,IMG-01-015,REF-fish_rice_vegetables-01,27
OBS-01-fish_rice_vegetables-016,FRA-HND-2026-07-04-GE101,fish_rice_vegetables,IMG-01-016,REF-fish_rice_vegetables-01,34
OBS-01-fish_rice_vegetables-017,FRA-HND-2026-07-04-GE101,fish_rice_vegetables,IMG-01-017,REF-fish_rice_vegetables-01,19
OBS-01-fish_rice_vegetables-018,FRA-HND-2026-07-04-GE101,fish_rice_vegetables,IMG-01-018,REF-fish_rice_vegetables-01,36
OBS-01-fish_rice_vegetables-019,FRA-HND-2026-07-04-GE101,fish_rice_vegetables,IMG-01-019,REF-fish_rice_vegetables-01,50
OBS-01-fish_rice_vegetables-020,FRA-HND-2026-07-04-GE101,fish_rice_vegetables,IMG-01-020,REF-fish_rice_vegetables-01,31
OBS-01-fish_rice_vegetables-021,FRA-HND-2026-07-04-GE101,fish_rice_vegetables,IMG-01-021,REF-fish_rice_vegetables-01,57
OBS-01-fish_rice_vegetables-022,FRA-HND-2026-07-04-GE101,fish_rice_vegetables,IMG-01-022,REF-fish_rice_vegetables-01,24
OBS-01-fish_rice_vegetables-023,FRA-HND-2026-07-04-GE101,fish_rice_vegetables,IMG-01-023,REF-fish_rice_vegetables-01,27
OBS-01-fish_rice_vegetables-024,FRA-HND-2026-07-04-GE101,fish_rice_vegetables,IMG-01-024,REF-fish_rice_vegetables-01,21
OBS-01-fish_rice_vegetables-025,FRA-HND-2026-07-04-GE101,fish_rice_vegetables,IMG-01-025,REF-fish_rice_vegetables-01,31
OBS-01-fish_rice_vegetables-026,FRA-HND-2026-07-04-GE101,fish_rice_vegetables,IMG-01-026,REF-fish_rice_vegetables-01,33
OBS-01-fish_rice_vegetables-027,FRA-HND-2026-07-04-GE101,fish_rice_vegetables,IMG-01-027,REF-fish_rice_vegetables-01,22
OBS-01-fish_rice_vegetables-028,FRA-HND-2026-07-04-GE101,fish_rice_vegetables,IMG-01-028,REF-fish_rice_vegetables-01,8
OBS-01-fish_rice_vegetables-029,FRA-HND-2026-07-04-GE101,fish_rice_vegetables,IMG-01-029,REF-fish_rice_vegetables-01,38
OBS-01-fish_rice_vegetables-030,FRA-HND-2026-07-04-GE101,fish_rice_vegetables,IMG-01-030,REF-fish_rice_vegetables-01,43
OBS-01-fish_rice_vegetables-031,FRA-HND-2026-07-04-GE101,fish_rice_vegetables,IMG-01-031,REF-fish_rice_vegetables-01,63
OBS-01-fish_rice_vegetables-032,FRA-HND-2026-07-04-GE101,fish_rice_vegetables,IMG-01-032,REF-fish_rice_vegetables-01,15
OBS-01-fish_rice_vegetables-033,FRA-HND-2026-07-04-GE101,fish_rice_vegetables,IMG-01-033,REF-fish_rice_vegetables-01,46
OBS-01-fish_rice_vegetables-034,FRA-HND-2026-07-04-GE101,fish_rice_vegetables,IMG-01-034,REF-fish_rice_vegetables-01,57
OBS-01-fish_rice_vegetables-035,FRA-HND-2026-07-04-GE101,fish_rice_vegetables,IMG-01-035,REF-fish_rice_vegetables-01,40
OBS-01-fish_rice_vegetables-036,FRA-HND-2026-07-04-GE101,fish_rice_vegetables,IMG-01-036,REF-fish_rice_vegetables-01,28
OBS-01-fish_rice_vegetables-037,FRA-HND-2026-07-04-GE101,fish_rice_vegetables,IMG-01-037,REF-fish_rice_vegetables-01,53
OBS-01-fish_rice_vegetables-038,FRA-HND-2026-07-04-GE101,fish_rice_vegetables,IMG-01-038,REF-fish_rice_vegetables-01,48
OBS-01-fish_rice_vegetables-039,FRA-HND-2026-07-04-GE101,fish_rice_vegetables,IMG-01-039,REF-fish_rice_vegetables-01,30
OBS-01-fish_rice_vegetables-040,FRA-HND-2026-07-04-GE101,fish_rice_vegetables,IMG-01-040,REF-fish_rice_vegetables-01,32
OBS-01-fish_rice_vegetables-041,FRA-HND-2026-07-04-GE101,fish_rice_vegetables,IMG-01-041,REF-fish_rice_vegetables-01,29
OBS-01-fish_rice_vegetables-042,FRA-HND-2026-07-04-GE101,fish_rice_vegetables,IMG-01-042,REF-fish_rice_vegetables-01,16
OBS-01-fish_rice_vegetables-043,FRA-HND-2026-07-04-GE101,fish_rice_vegetables,IMG-01-043,REF-fish_rice_vegetables-01,19
OBS-01-fish_rice_vegetables-044,FRA-HND-2026-07-04-GE101,fish_rice_vegetables,IMG-01-044,REF-fish_rice_vegetables-01,58
OBS-01-fish_rice_vegetables-045,FRA-HND-2026-07-04-GE101,fish_rice_vegetables,IMG-01-045,REF-fish_rice_vegetables-01,48
OBS-01-fish_rice_vegetables-046,FRA-HND-2026-07-04-GE101,fish_rice_vegetables,IMG-01-046,REF-fish_rice_vegetables-01,57
OBS-01-fish_rice_vegetables-047,FRA-HND-2026-07-04-GE101,fish_rice_vegetables,IMG-01-047,REF-fish_rice_vegetables-01,17
OBS-01-fish_rice_vegetables-048,FRA-HND-2026-07-04-GE101,fish_rice_vegetables,IMG-01-048,REF-fish_rice_vegetables-01,36
OBS-01-fish_rice_vegetables-049,FRA-HND-2026-07-04-GE101,fish_rice_vegetables,IMG-01-049,REF-fish_rice_vegetables-01,57
OBS-01-fish_rice_vegetables-050,FRA-HND-2026-07-04-GE101,fish_rice_vegetables,IMG-01-050,REF-fish_rice_vegetables-01,20
OBS-01-fish_rice_vegetables-051,FRA-HND-2026-07-04-GE101,fish_rice_vegetables,IMG-01-051,REF-fish_rice_vegetables-01,20
OBS-01-fish_rice_vegetables-052,FRA-HND-2026-07-04-GE101,fish_rice_vegetables,IMG-01-052,REF-fish_rice_vegetables-01,41
